date,district,latitude,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2
14-03-2016,Baghpat,28.94,22.47,1.07,1.15,16.68
15-03-2016,Baghpat,28.94,20.72,0,2.11,20.01
16-03-2016,Baghpat,28.94,21.12,0,3.01,22.06
17-03-2016,Baghpat,28.94,23.13,0.75,1.63,17.61
18-03-2016,Baghpat,28.94,25.91,0.1,2.05,18.7
19-03-2016,Baghpat,28.94,27.07,0.65,0.85,17.58
20-03-2016,Baghpat,28.94,26.54,0.56,1.34,21.56
21-03-2016,Baghpat,28.94,23.59,0.01,4.29,23.33
22-03-2016,Baghpat,28.94,22.5,0,4.39,25.92
23-03-2016,Baghpat,28.94,23.43,0,2.62,25.05
24-03-2016,Baghpat,28.94,26.35,0,1.22,23.33
25-03-2016,Baghpat,28.94,27.29,0,0.95,22.08
26-03-2016,Baghpat,28.94,25.02,0,2.33,14.19
27-03-2016,Baghpat,28.94,24.82,0.01,1.97,22.11
28-03-2016,Baghpat,28.94,24.58,0,2,24.63
29-03-2016,Baghpat,28.94,26.06,0,2.16,23.4
30-03-2016,Baghpat,28.94,27.69,0,1.79,20.75
31-03-2016,Baghpat,28.94,29.18,0,1.53,23.06
01-04-2016,Baghpat,28.94,29.86,0,2.75,23.72
02-04-2016,Baghpat,28.94,31.58,0,1.99,22.38
03-04-2016,Baghpat,28.94,32.96,0,1.51,19.9
04-04-2016,Baghpat,28.94,30.97,0,1.72,21.35
05-04-2016,Baghpat,28.94,30.17,0,3.07,20.2
06-04-2016,Baghpat,28.94,29.55,0.14,2.13,21.66
07-04-2016,Baghpat,28.94,30.14,0,2.17,24.27
08-04-2016,Baghpat,28.94,28.43,0.15,1.6,25.69
09-04-2016,Baghpat,28.94,30.12,0,2.2,25.49
10-04-2016,Baghpat,28.94,30.26,0,2.75,19.13
11-04-2016,Baghpat,28.94,29.38,0,3.68,24.91
12-04-2016,Baghpat,28.94,28.99,0,4.16,26.88
13-04-2016,Baghpat,28.94,30.3,0,4.33,27.42
14-04-2016,Baghpat,28.94,31.61,0,3.38,26.35
15-04-2016,Baghpat,28.94,33.03,0,2.84,23.72
16-04-2016,Baghpat,28.94,34,0,2.73,24.65
17-04-2016,Baghpat,28.94,34.54,0,1.8,20.86
18-04-2016,Baghpat,28.94,34.18,0.01,2.25,22.58
19-04-2016,Baghpat,28.94,33.89,0.19,1.6,20.02
20-04-2016,Baghpat,28.94,33.9,0,3.61,24.93
21-04-2016,Baghpat,28.94,32.98,0,4.57,26.93
22-04-2016,Baghpat,28.94,33.98,0,2.53,24.94
23-04-2016,Baghpat,28.94,30.84,0.37,3.08,27.63
24-04-2016,Baghpat,28.94,30.35,0,2.81,28.15
25-04-2016,Baghpat,28.94,31.15,0,2.8,26.96
26-04-2016,Baghpat,28.94,32.29,0,1.77,23.73
27-04-2016,Baghpat,28.94,32.85,0,2.12,21.55
28-04-2016,Baghpat,28.94,32.95,0,2.97,24.9
29-04-2016,Baghpat,28.94,33.17,0,2.52,25.23
30-04-2016,Baghpat,28.94,32.56,0,2.13,25.72
01-05-2016,Baghpat,28.94,33.88,0,2.73,27.54
02-05-2016,Baghpat,28.94,35.44,0,2.15,26.42
03-05-2016,Baghpat,28.94,34.83,0.59,2.15,17.7
04-05-2016,Baghpat,28.94,33.55,6.05,2.66,20.31
05-05-2016,Baghpat,28.94,32.46,4.48,2.03,21.8
06-05-2016,Baghpat,28.94,31.09,0.53,1.98,20.16
07-05-2016,Baghpat,28.94,31.63,0.01,1.75,22.41
08-05-2016,Baghpat,28.94,33.03,0,1.8,23.16
09-05-2016,Baghpat,28.94,34.46,0.02,2.1,19.7
10-05-2016,Baghpat,28.94,34.69,0.13,1.74,22.84
11-05-2016,Baghpat,28.94,34.15,2.6,1.48,24.03
12-05-2016,Baghpat,28.94,34.67,0,1.75,25.21
13-05-2016,Baghpat,28.94,36.17,0.03,1.67,25.38
14-05-2016,Baghpat,28.94,36.53,0,2.04,25.88
15-05-2016,Baghpat,28.94,36.75,0,2.56,25.6
16-05-2016,Baghpat,28.94,36.61,0,2.79,26.79
17-05-2016,Baghpat,28.94,36.95,0,3.07,28.58
18-05-2016,Baghpat,28.94,37.78,0,2.3,28.74
19-05-2016,Baghpat,28.94,38.49,0,2.06,27.56
20-05-2016,Baghpat,28.94,38.01,0,2.05,25.74
21-05-2016,Baghpat,28.94,38.51,2.25,1.99,25.8
22-05-2016,Baghpat,28.94,38.92,0.01,2.12,25.88
23-05-2016,Baghpat,28.94,37.32,3.34,1.7,19.52
24-05-2016,Baghpat,28.94,34.46,7.04,2.04,21.74
25-05-2016,Baghpat,28.94,33.88,0,2.42,21.63
26-05-2016,Baghpat,28.94,35.08,1.07,2.01,23.4
27-05-2016,Baghpat,28.94,37.39,0,4.02,23.71
28-05-2016,Baghpat,28.94,36.72,0.1,3.56,23.38
29-05-2016,Baghpat,28.94,34.05,15.53,1.84,22.03
30-05-2016,Baghpat,28.94,32.18,2.82,1.87,15.11
31-05-2016,Baghpat,28.94,33.65,0,2.37,23.35
01-06-2016,Baghpat,28.94,35.35,0,2.62,25.17
02-06-2016,Baghpat,28.94,36.33,0,3.72,25.41
03-06-2016,Baghpat,28.94,36.25,0.05,1.93,26.18
04-06-2016,Baghpat,28.94,37.28,0.2,1.4,25.81
05-06-2016,Baghpat,28.94,38.28,0.04,0.99,24.68
06-06-2016,Baghpat,28.94,37.19,2.13,1.62,21.98
07-06-2016,Baghpat,28.94,35.08,4.64,1.44,25.46
08-06-2016,Baghpat,28.94,36.79,0.09,1.55,25.22
09-06-2016,Baghpat,28.94,37.86,0.22,2.02,24.26
10-06-2016,Baghpat,28.94,38.95,0.11,2.23,24.15
11-06-2016,Baghpat,28.94,37.98,0.86,3.08,22.43
12-06-2016,Baghpat,28.94,37.87,0.01,3.34,23.31
13-06-2016,Baghpat,28.94,37.45,0.91,4.01,22.56
14-06-2016,Baghpat,28.94,35.78,0.67,3.8,19
15-06-2016,Baghpat,28.94,35.43,11.26,1.91,19.67
16-06-2016,Baghpat,28.94,33.54,12.4,1.76,23.53
17-06-2016,Baghpat,28.94,35.62,0.07,1.18,22.67
18-06-2016,Baghpat,28.94,36.02,0.09,1.46,23.07
19-06-2016,Baghpat,28.94,35.9,0.22,2.03,21.2
20-06-2016,Baghpat,28.94,36.3,1.42,1.72,12.25
21-06-2016,Baghpat,28.94,35.3,1.46,2.38,19.02
22-06-2016,Baghpat,28.94,34.68,0.97,1.42,21.28
23-06-2016,Baghpat,28.94,35.65,0.06,2.19,18.16
24-06-2016,Baghpat,28.94,37.2,0,1.93,22.13
25-06-2016,Baghpat,28.94,36.89,0.63,1.15,21.24
26-06-2016,Baghpat,28.94,35.56,3.5,1.54,19.46
27-06-2016,Baghpat,28.94,35.18,6.59,1.48,17.27
28-06-2016,Baghpat,28.94,33.76,10.3,1.64,15.02
29-06-2016,Baghpat,28.94,35.44,1.48,1.45,24.19
30-06-2016,Baghpat,28.94,36.53,1.95,1.63,22.68
01-07-2016,Baghpat,28.94,34.98,15.71,2.01,17
02-07-2016,Baghpat,28.94,32.93,12.6,1.8,10.5
03-07-2016,Baghpat,28.94,31.92,9.86,1.03,11.51
04-07-2016,Baghpat,28.94,30.2,22.06,0.76,15.88
05-07-2016,Baghpat,28.94,34.07,0.26,2.02,20.26
06-07-2016,Baghpat,28.94,35.69,1.05,1.64,18.24
07-07-2016,Baghpat,28.94,34.93,0.69,1.59,20.33
08-07-2016,Baghpat,28.94,35.36,1.09,1.32,11.35
09-07-2016,Baghpat,28.94,34.44,2.49,1.17,19.62
10-07-2016,Baghpat,28.94,34.03,3.7,1.62,18.48
11-07-2016,Baghpat,28.94,33.65,1.01,2.25,14.43
12-07-2016,Baghpat,28.94,32.08,0.91,2.28,16.79
13-07-2016,Baghpat,28.94,32.21,3.46,1.6,18.85
14-07-2016,Baghpat,28.94,30.63,8.15,0.76,16.71
15-07-2016,Baghpat,28.94,31.84,7.55,1.55,14.14
16-07-2016,Baghpat,28.94,30.27,23.3,1.43,5.71
17-07-2016,Baghpat,28.94,28.13,88.19,1.37,7.98
18-07-2016,Baghpat,28.94,28.68,7.6,2.54,16.21
19-07-2016,Baghpat,28.94,29.78,0.03,3.14,23.52
20-07-2016,Baghpat,28.94,30.57,0,2.71,23.49
21-07-2016,Baghpat,28.94,30.91,4.63,2.32,22.51
22-07-2016,Baghpat,28.94,28.73,25.04,1.81,20.44
23-07-2016,Baghpat,28.94,29.58,4.06,1.81,19.21
24-07-2016,Baghpat,28.94,28.96,2.92,1.03,16.55
25-07-2016,Baghpat,28.94,30.19,1.96,0.98,15.56
26-07-2016,Baghpat,28.94,29.1,1.94,1.87,13.63
27-07-2016,Baghpat,28.94,27.77,3.84,2.14,9.24
28-07-2016,Baghpat,28.94,27.72,21.11,0.52,15.09
29-07-2016,Baghpat,28.94,28.36,31.65,0.7,8.74
30-07-2016,Baghpat,28.94,27.45,16.22,0.95,11.8
31-07-2016,Baghpat,28.94,28.28,6.12,0.8,12.04
01-08-2016,Baghpat,28.94,28.13,8.38,2.07,13.72
02-08-2016,Baghpat,28.94,28.1,2.66,2.12,18.48
03-08-2016,Baghpat,28.94,29.13,0.86,1.41,24.55
04-08-2016,Baghpat,28.94,29.53,0.3,1.44,24.43
05-08-2016,Baghpat,28.94,30.13,8.27,0.8,24.13
06-08-2016,Baghpat,28.94,29.8,7.82,1.14,12.41
07-08-2016,Baghpat,28.94,29.39,1.94,1.25,23.49
08-08-2016,Baghpat,28.94,29.44,0.67,1.35,21.5
09-08-2016,Baghpat,28.94,28.76,4.5,1.67,16.71
10-08-2016,Baghpat,28.94,27.88,10.68,2.2,15.79
11-08-2016,Baghpat,28.94,27.9,11.69,1.7,10.19
12-08-2016,Baghpat,28.94,28.26,12.96,1.28,13.32
13-08-2016,Baghpat,28.94,28.78,3.6,1.35,13.96
14-08-2016,Baghpat,28.94,28.68,2.2,1.35,12.62
15-08-2016,Baghpat,28.94,29.05,0.93,2.3,21.01
16-08-2016,Baghpat,28.94,28.97,0.12,2.64,22.29
17-08-2016,Baghpat,28.94,28.43,6.28,1.7,12.35
18-08-2016,Baghpat,28.94,28.68,4.36,0.9,13.59
19-08-2016,Baghpat,28.94,29.46,0.33,1.17,18.75
20-08-2016,Baghpat,28.94,28.99,0.16,1.78,21.96
21-08-2016,Baghpat,28.94,28.66,0.03,1.56,22.86
22-08-2016,Baghpat,28.94,28.86,0.68,1.06,22.04
23-08-2016,Baghpat,28.94,29.27,0.28,0.74,15.92
24-08-2016,Baghpat,28.94,27.79,3.52,2.39,13.19
25-08-2016,Baghpat,28.94,29.27,0.51,1.06,19.28
26-08-2016,Baghpat,28.94,29.44,1.16,0.93,17.49
27-08-2016,Baghpat,28.94,29.16,1.94,1.61,21.21
28-08-2016,Baghpat,28.94,28.54,0.08,1.11,18.63
29-08-2016,Baghpat,28.94,28.98,10.65,1.06,14.45
30-08-2016,Baghpat,28.94,28.57,9.41,0.79,14.28
31-08-2016,Baghpat,28.94,27.48,17.18,1.36,9.22
01-09-2016,Baghpat,28.94,27.94,23.17,1.09,10.01
02-09-2016,Baghpat,28.94,27.53,0.13,2.55,19.63
03-09-2016,Baghpat,28.94,27.02,0,2.59,23.13
04-09-2016,Baghpat,28.94,26.92,0.12,2.37,22.73
05-09-2016,Baghpat,28.94,27.3,0.89,2.36,21.61
06-09-2016,Baghpat,28.94,27.53,0,2.72,20.98
07-09-2016,Baghpat,28.94,27.48,0,2.54,21.23
08-09-2016,Baghpat,28.94,28.07,0,2.51,20.48
09-09-2016,Baghpat,28.94,28.34,0.11,2.62,21.57
10-09-2016,Baghpat,28.94,28.37,0,2.4,22
11-09-2016,Baghpat,28.94,28.52,0.18,2.2,21.93
12-09-2016,Baghpat,28.94,28.82,0.7,2.26,20.64
13-09-2016,Baghpat,28.94,29.04,0.03,1.37,18.39
14-09-2016,Baghpat,28.94,29.65,1.01,0.94,18.55
15-09-2016,Baghpat,28.94,29.36,0.21,1.37,19.91
16-09-2016,Baghpat,28.94,29.6,0.01,1.28,20.29
17-09-2016,Baghpat,28.94,30.08,0.01,0.93,19.48
18-09-2016,Baghpat,28.94,29.9,0.14,0.78,19.16
19-09-2016,Baghpat,28.94,30.11,0.31,1.04,19.86
20-09-2016,Baghpat,28.94,31.21,0.19,0.64,20.01
21-09-2016,Baghpat,28.94,30.91,7.54,1.03,18.09
22-09-2016,Baghpat,28.94,28.29,10.8,1,14.99
23-09-2016,Baghpat,28.94,29.11,0.24,0.74,19.12
24-09-2016,Baghpat,28.94,28.99,0.01,1.01,18.35
25-09-2016,Baghpat,28.94,29.27,0.01,0.9,18.7
26-09-2016,Baghpat,28.94,29.12,3.23,1.02,17.95
27-09-2016,Baghpat,28.94,28.58,0.64,1.1,17.39
28-09-2016,Baghpat,28.94,29.68,0,0.85,17.74
29-09-2016,Baghpat,28.94,29.61,0,0.8,16.48
30-09-2016,Baghpat,28.94,30.19,0,0.84,17.88
01-10-2016,Baghpat,28.94,30.64,0,0.85,18.35
02-10-2016,Baghpat,28.94,31.25,0,0.66,17.32
03-10-2016,Baghpat,28.94,30.64,0.01,1.08,16.81
04-10-2016,Baghpat,28.94,30.41,2.43,0.97,12.26
05-10-2016,Baghpat,28.94,28.87,0.21,1.24,8.85
06-10-2016,Baghpat,28.94,28.53,0.63,0.99,10.91
07-10-2016,Baghpat,28.94,28.45,0.08,1.91,15.46
08-10-2016,Baghpat,28.94,28.26,0,1.5,16.82
09-10-2016,Baghpat,28.94,27.87,0.01,1.23,18.25
10-10-2016,Baghpat,28.94,27.31,0,1.59,15.95
11-10-2016,Baghpat,28.94,26.32,0,2.2,19.36
12-10-2016,Baghpat,28.94,25.46,0,2.24,19.49
13-10-2016,Baghpat,28.94,25.24,0,2.49,20.18
14-10-2016,Baghpat,28.94,24.79,0,1.93,19.81
15-10-2016,Baghpat,28.94,24.9,0,1.85,18.6
16-10-2016,Baghpat,28.94,25.06,0,1.83,17.72
17-10-2016,Baghpat,28.94,25.21,0,1.8,17.66
18-10-2016,Baghpat,28.94,24.73,0,1.63,17.51
19-10-2016,Baghpat,28.94,24.89,0,1.56,17.87
20-10-2016,Baghpat,28.94,24.68,0,2.02,18.85
21-10-2016,Baghpat,28.94,24.74,0,1.98,18.61
22-10-2016,Baghpat,28.94,24.56,0,2.38,18.45
23-10-2016,Baghpat,28.94,23.71,0,2.61,16.73
24-10-2016,Baghpat,28.94,23.62,0,2.38,17.18
25-10-2016,Baghpat,28.94,23.89,0,2.1,17.49
26-10-2016,Baghpat,28.94,23.87,0,1.79,15.82
27-10-2016,Baghpat,28.94,22.86,0,2.05,15.57
28-10-2016,Baghpat,28.94,21.97,0,1.95,14.38
29-10-2016,Baghpat,28.94,23.85,0,0.92,13.68
30-10-2016,Baghpat,28.94,21.66,0,0.73,12.35
31-10-2016,Baghpat,28.94,21.69,0,1,12.36
01-11-2016,Baghpat,28.94,21.34,0,1.42,12.66
02-11-2016,Baghpat,28.94,21.55,0,1.19,12.79
03-11-2016,Baghpat,28.94,22.08,0,1.05,14.8
04-11-2016,Baghpat,28.94,21.52,0,1.62,14.11
05-11-2016,Baghpat,28.94,20.05,0,1.68,9
06-11-2016,Baghpat,28.94,20.22,0,1.67,10.22
07-11-2016,Baghpat,28.94,20.39,0,2.49,13.4
08-11-2016,Baghpat,28.94,19.53,0,2.79,13.49
09-11-2016,Baghpat,28.94,19.92,0,2.24,13.71
10-11-2016,Baghpat,28.94,20.49,0,1.24,14.7
11-11-2016,Baghpat,28.94,21.31,0,1.05,14.37
12-11-2016,Baghpat,28.94,21.9,0,1.01,13.81
13-11-2016,Baghpat,28.94,21.94,0,0.92,13.6
14-11-2016,Baghpat,28.94,20.38,0,1.38,12.73
15-11-2016,Baghpat,28.94,19.33,0,1.62,12.05
16-11-2016,Baghpat,28.94,18.76,0,2.17,12.47
17-11-2016,Baghpat,28.94,18.66,0,2.95,13.53
18-11-2016,Baghpat,28.94,17.88,0,2.34,13.88
19-11-2016,Baghpat,28.94,19.23,0,1.56,13.77
20-11-2016,Baghpat,28.94,20.8,0,0.83,13.54
21-11-2016,Baghpat,28.94,20.32,0,1.44,14.5
22-11-2016,Baghpat,28.94,20.12,0,2.37,15.23
23-11-2016,Baghpat,28.94,19.86,0,2.19,15.02
24-11-2016,Baghpat,28.94,20.48,0,2.71,13.51
25-11-2016,Baghpat,28.94,21.79,0,4.1,14.62
26-11-2016,Baghpat,28.94,21.66,0,3.45,14.55
27-11-2016,Baghpat,28.94,21.13,0,3.38,14.79
28-11-2016,Baghpat,28.94,20.16,0,2.8,14.85
29-11-2016,Baghpat,28.94,19.99,0,1.08,13.09
30-11-2016,Baghpat,28.94,19.14,0,1.21,10.16
01-12-2016,Baghpat,28.94,19.24,0,1.09,8.79
02-12-2016,Baghpat,28.94,17.58,0,1.6,9.07
03-12-2016,Baghpat,28.94,17.26,0,1.76,11.77
04-12-2016,Baghpat,28.94,16.87,0,1.87,12.83
05-12-2016,Baghpat,28.94,16.87,0,2.03,12.78
06-12-2016,Baghpat,28.94,18.55,0,0.97,10.27
07-12-2016,Baghpat,28.94,18.78,0,1.12,8.57
08-12-2016,Baghpat,28.94,18.39,0,1.21,8.87
09-12-2016,Baghpat,28.94,18.49,0,0.76,9.94
10-12-2016,Baghpat,28.94,19.59,0,1.04,8.72
11-12-2016,Baghpat,28.94,19.36,0,1.31,11.41
12-12-2016,Baghpat,28.94,17.88,0,2.08,12.36
13-12-2016,Baghpat,28.94,18.04,0,2.25,11.25
14-12-2016,Baghpat,28.94,17.06,0,2.56,11.92
15-12-2016,Baghpat,28.94,15.65,0,2.52,13.37
16-12-2016,Baghpat,28.94,15.46,0,1.7,13.03
17-12-2016,Baghpat,28.94,15.16,0,1.94,11.76
18-12-2016,Baghpat,28.94,14.97,0,1.8,12.49
19-12-2016,Baghpat,28.94,15.07,0,2.54,11.89
20-12-2016,Baghpat,28.94,15.96,0,3.63,13.34
21-12-2016,Baghpat,28.94,15.59,0,3.11,14.01
22-12-2016,Baghpat,28.94,15.52,0,1.69,13.5
23-12-2016,Baghpat,28.94,16.94,0,1.08,12.83
24-12-2016,Baghpat,28.94,16.32,0,1.33,11.44
25-12-2016,Baghpat,28.94,14.18,0.1,1.63,7.94
26-12-2016,Baghpat,28.94,14.21,0.19,2.49,11.85
27-12-2016,Baghpat,28.94,14.29,0,2.03,13.12
28-12-2016,Baghpat,28.94,15.82,0,1.55,12.61
29-12-2016,Baghpat,28.94,14.83,0,1.37,8.96
30-12-2016,Baghpat,28.94,13.53,0,1.51,7.64
31-12-2016,Baghpat,28.94,13.13,0,1.66,8.51
01-01-2017,Baghpat,28.94,15.38,0.26,1.57,10.55
02-01-2017,Baghpat,28.94,16.15,0.06,1.32,9.81
03-01-2017,Baghpat,28.94,16.15,0,1.34,11.2
04-01-2017,Baghpat,28.94,17.18,0,1.32,10.81
05-01-2017,Baghpat,28.94,17.63,0,1.14,11.26
06-01-2017,Baghpat,28.94,16.97,0.16,2.02,11.45
07-01-2017,Baghpat,28.94,14.61,9.11,2.1,2.81
08-01-2017,Baghpat,28.94,13.01,0,1.07,8.94
09-01-2017,Baghpat,28.94,11.5,0,1.98,10.69
10-01-2017,Baghpat,28.94,9.65,0,2.64,13.9
11-01-2017,Baghpat,28.94,8.61,0,2.26,14.55
12-01-2017,Baghpat,28.94,8.96,0.11,2.08,13.35
13-01-2017,Baghpat,28.94,9.84,0,1.8,12.48
14-01-2017,Baghpat,28.94,10.64,0.01,1.57,11.53
15-01-2017,Baghpat,28.94,14.24,0.04,1.03,12.34
16-01-2017,Baghpat,28.94,13.67,0.05,1.83,11.32
17-01-2017,Baghpat,28.94,10.74,0.02,1.83,10.41
18-01-2017,Baghpat,28.94,12.32,0,1.94,12.4
19-01-2017,Baghpat,28.94,12.44,0,2.84,13.94
20-01-2017,Baghpat,28.94,12.03,0,2.62,14.61
21-01-2017,Baghpat,28.94,13.63,0,1.86,8.56
22-01-2017,Baghpat,28.94,16.48,0.01,1.9,10.02
23-01-2017,Baghpat,28.94,16.27,0,2.18,12.26
24-01-2017,Baghpat,28.94,16.04,0,1.62,12.2
25-01-2017,Baghpat,28.94,19,0.01,1.93,10.15
26-01-2017,Baghpat,28.94,18.56,4.85,2.77,4.17
27-01-2017,Baghpat,28.94,13.94,11.51,1.8,11.32
28-01-2017,Baghpat,28.94,14.04,0,2.36,12.82
29-01-2017,Baghpat,28.94,15.82,0,2.63,13.14
30-01-2017,Baghpat,28.94,16.03,0,1.65,13.41
31-01-2017,Baghpat,28.94,16.03,0,1.96,14.06
01-02-2017,Baghpat,28.94,15.14,0,1.93,14.63
02-02-2017,Baghpat,28.94,15.05,0,1.14,13.23
03-02-2017,Baghpat,28.94,16,0,1.42,13.18
04-02-2017,Baghpat,28.94,17.64,0,2.01,11.59
05-02-2017,Baghpat,28.94,17.23,0.77,1.64,8.86
06-02-2017,Baghpat,28.94,15.51,0.13,2.44,13.37
07-02-2017,Baghpat,28.94,13.89,0,2.38,16.87
08-02-2017,Baghpat,28.94,15.35,0,1.71,15.92
09-02-2017,Baghpat,28.94,14.48,0,2.44,16.88
10-02-2017,Baghpat,28.94,14.06,0,2.22,17.95
11-02-2017,Baghpat,28.94,15.3,0,1.39,16.79
12-02-2017,Baghpat,28.94,15.67,0,1.13,13.9
13-02-2017,Baghpat,28.94,15.81,0,2.01,16.15
14-02-2017,Baghpat,28.94,16.46,0,2.24,17.82
15-02-2017,Baghpat,28.94,18.32,0,2.04,16.92
16-02-2017,Baghpat,28.94,21.23,0,3.11,15.26
17-02-2017,Baghpat,28.94,20.52,0,2.8,13.58
18-02-2017,Baghpat,28.94,21.35,0,2.58,17.04
19-02-2017,Baghpat,28.94,22.7,0,2.02,17.51
20-02-2017,Baghpat,28.94,23.2,0.02,1.79,17.38
21-02-2017,Baghpat,28.94,19.02,0.23,2.26,17.17
22-02-2017,Baghpat,28.94,18.3,0,2.12,19.74
23-02-2017,Baghpat,28.94,17.52,0,3.16,20.44
24-02-2017,Baghpat,28.94,17.87,0,3.83,21.09
25-02-2017,Baghpat,28.94,19.01,0,3.46,20.44
26-02-2017,Baghpat,28.94,19.39,0,2.65,20.92
27-02-2017,Baghpat,28.94,19.68,0,2.25,20.08
28-02-2017,Baghpat,28.94,22.04,0,1.82,18.11
01-03-2017,Baghpat,28.94,23.47,0.22,1.52,14.91
02-03-2017,Baghpat,28.94,22.05,0.4,1.71,12.94
03-03-2017,Baghpat,28.94,20.42,0,2.26,17.21
04-03-2017,Baghpat,28.94,18.91,0,2.3,21.76
05-03-2017,Baghpat,28.94,19.41,0,3.07,21.5
06-03-2017,Baghpat,28.94,20.69,0,2.85,21.44
07-03-2017,Baghpat,28.94,21.74,0,1.54,17.82
08-03-2017,Baghpat,28.94,21.81,0.18,2.58,15.66
09-03-2017,Baghpat,28.94,21.69,3.15,1.69,16.82
10-03-2017,Baghpat,28.94,19.92,3.97,2.44,14.92
11-03-2017,Baghpat,28.94,17.3,2.71,1.85,16.78
12-03-2017,Baghpat,28.94,16.7,0,2.05,21.1
13-03-2017,Baghpat,28.94,16.71,0,2.55,21.48
14-03-2017,Baghpat,28.94,18.09,0,1.69,20.91
15-03-2017,Baghpat,28.94,19.73,0,2.24,21.55
16-03-2017,Baghpat,28.94,21.86,0.04,2.15,19.68
17-03-2017,Baghpat,28.94,21.3,0.03,2.79,22.11
18-03-2017,Baghpat,28.94,21.95,0,2.16,21.27
19-03-2017,Baghpat,28.94,22.66,0,2.12,18.91
20-03-2017,Baghpat,28.94,23.26,0,2.69,22.58
21-03-2017,Baghpat,28.94,25.18,0,2.83,22.17
22-03-2017,Baghpat,28.94,27.55,0,2.91,23.1
23-03-2017,Baghpat,28.94,28.44,0,2.03,22.25
24-03-2017,Baghpat,28.94,28.05,0,2.39,20.28
25-03-2017,Baghpat,28.94,27.04,0,3.01,23.67
26-03-2017,Baghpat,28.94,28.61,0,3.81,24.22
27-03-2017,Baghpat,28.94,29.88,0,3.63,23.98
28-03-2017,Baghpat,28.94,30.43,0,2.98,23.07
29-03-2017,Baghpat,28.94,31.65,0,3.15,23.94
30-03-2017,Baghpat,28.94,31.98,0,3.7,24.02
31-03-2017,Baghpat,28.94,31.93,0,2.52,22.21
01-04-2017,Baghpat,28.94,31.84,0,3.04,24.53
02-04-2017,Baghpat,28.94,31.27,0,3.19,24.38
03-04-2017,Baghpat,28.94,30.9,0,2.74,24.84
04-04-2017,Baghpat,28.94,30.99,0,1.81,19.4
05-04-2017,Baghpat,28.94,31.47,9.38,2.24,21.68
06-04-2017,Baghpat,28.94,29.11,1.63,3.98,23.22
07-04-2017,Baghpat,28.94,25.95,0.01,1.88,20.84
08-04-2017,Baghpat,28.94,25.72,0,2.31,24.92
09-04-2017,Baghpat,28.94,25.16,0,3.91,27.05
10-04-2017,Baghpat,28.94,26.02,0,4.68,27.79
11-04-2017,Baghpat,28.94,27.74,0,4.23,27.19
12-04-2017,Baghpat,28.94,29.29,0,2.88,26.55
13-04-2017,Baghpat,28.94,30.86,0,1.57,25.66
14-04-2017,Baghpat,28.94,32.08,0,1.46,24.55
15-04-2017,Baghpat,28.94,33.25,0,2.3,25.38
16-04-2017,Baghpat,28.94,33.47,0,1.57,26.6
17-04-2017,Baghpat,28.94,34.1,0,1.72,25
18-04-2017,Baghpat,28.94,34.91,0,2.17,24.83
19-04-2017,Baghpat,28.94,34.86,0,3.01,25.66
20-04-2017,Baghpat,28.94,35.65,0,2.03,25.55
21-04-2017,Baghpat,28.94,35.77,0,1.72,23.12
22-04-2017,Baghpat,28.94,35.63,0.35,2.22,22.03
23-04-2017,Baghpat,28.94,33.9,1.78,2.96,24.05
24-04-2017,Baghpat,28.94,32.86,0,3.24,24.43
25-04-2017,Baghpat,28.94,31.6,0,3.76,26.47
26-04-2017,Baghpat,28.94,31.45,0.15,2.24,25.14
27-04-2017,Baghpat,28.94,32.27,0,2.2,22.15
28-04-2017,Baghpat,28.94,33.08,0.02,2.16,21.44
29-04-2017,Baghpat,28.94,33.67,0.09,2.32,20.4
30-04-2017,Baghpat,28.94,33.66,0.46,1.71,23.23
01-05-2017,Baghpat,28.94,31.86,0.06,1.47,25.49
02-05-2017,Baghpat,28.94,33.43,0,1.75,26.69
03-05-2017,Baghpat,28.94,33.65,0,1.92,14.18
04-05-2017,Baghpat,28.94,32.74,0.39,2.53,26.18
05-05-2017,Baghpat,28.94,34.19,0.01,3.3,25.18
06-05-2017,Baghpat,28.94,34.84,0,1.91,25.5
07-05-2017,Baghpat,28.94,36.55,0,2.39,25.1
08-05-2017,Baghpat,28.94,36.88,0,1.79,24.58
09-05-2017,Baghpat,28.94,37.05,0.02,1.47,25.43
10-05-2017,Baghpat,28.94,36.58,0,2.44,24.42
11-05-2017,Baghpat,28.94,36.1,0.1,1.57,25.99
12-05-2017,Baghpat,28.94,36.62,0,1.5,22.39
13-05-2017,Baghpat,28.94,37.07,0.65,3.61,25.68
14-05-2017,Baghpat,28.94,38.12,0,3.22,25.43
15-05-2017,Baghpat,28.94,37.99,0,2.88,27.45
16-05-2017,Baghpat,28.94,37.72,0,3.89,25.07
17-05-2017,Baghpat,28.94,35.34,0.68,1.79,17.79
18-05-2017,Baghpat,28.94,35.04,0.47,1.48,23.13
19-05-2017,Baghpat,28.94,36.04,0.26,1.69,19.79
20-05-2017,Baghpat,28.94,36.19,0.11,2.51,19.68
21-05-2017,Baghpat,28.94,36.59,0.02,2.34,22.73
22-05-2017,Baghpat,28.94,32.85,4.56,2.05,8.44
23-05-2017,Baghpat,28.94,34.52,0.01,1.95,24.27
24-05-2017,Baghpat,28.94,36.79,0.31,1,24.99
25-05-2017,Baghpat,28.94,37.42,0,1.47,25.44
