date,district,latitude,temperature_C,precip_mm,wind_m_s,solar_rad_MJ_m2,sm_rootzone_m3m3
2015-12-24,Baghpat,28.94,11.99,0.0,2.91,11.3,0.14321709
2015-12-25,Baghpat,28.94,10.86,0.0,2.3,13.59,0.1428655
2015-12-26,Baghpat,28.94,14.13,0.0,2.84,13.04,0.14249294
2015-12-27,Baghpat,28.94,15.84,0.0,2.55,11.92,0.14213245
2015-12-28,Baghpat,28.94,17.32,0.0,2.9,12.3,0.14178276
2015-12-29,Baghpat,28.94,17.02,0.0,2.95,12.76,0.14146869
2015-12-30,Baghpat,28.94,16.0,0.0,1.68,13.21,0.14118767
2015-12-31,Baghpat,28.94,15.15,0.0,1.56,11.32,0.14093082
2016-01-01,Baghpat,28.94,15.59,0.0,1.56,12.91,0.1407388
2016-01-02,Baghpat,28.94,15.05,0.0,1.74,10.55,0.14056015
2016-01-03,Baghpat,28.94,14.97,0.0,2.17,12.19,0.14038913
2016-01-04,Baghpat,28.94,16.37,0.0,0.82,9.81,0.14024544
2016-01-05,Baghpat,28.94,19.67,0.0,0.93,11.48,0.1403052
2016-01-06,Baghpat,28.94,18.54,0.0,1.21,10.11,0.14026515
2016-01-07,Baghpat,28.94,18.5,0.0,1.02,9.83,0.14027596
2016-01-08,Baghpat,28.94,17.55,0.0,2.55,8.19,0.14085071
2016-01-09,Baghpat,28.94,15.06,0.0,3.24,13.81,0.14103253
2016-01-10,Baghpat,28.94,15.58,0.0,1.62,13.62,0.14081128
2016-01-11,Baghpat,28.94,17.05,0.0,0.92,13.47,0.140625
2016-01-12,Baghpat,28.94,17.07,0.0,1.37,13.12,0.14035988
2016-01-13,Baghpat,28.94,15.69,0.0,1.39,9.4,0.1405112
2016-01-14,Baghpat,28.94,14.18,0.0,1.4,6.68,0.14065742
2016-01-15,Baghpat,28.94,13.26,0.0,1.73,5.1,0.1405201
2016-01-16,Baghpat,28.94,13.1,0.0,2.39,9.35,0.14041393
2016-01-17,Baghpat,28.94,13.32,0.0,1.03,8.43,0.14027087
2016-01-18,Baghpat,28.94,13.37,0.0,1.31,9.23,0.14012718
2016-01-19,Baghpat,28.94,13.08,0.0,1.38,6.39,0.1399905
2016-01-20,Baghpat,28.94,11.51,0.0,1.75,6.74,0.13991928
2016-01-21,Baghpat,28.94,11.43,0.0,2.16,10.94,0.13984299
2016-01-22,Baghpat,28.94,12.66,0.0,1.36,11.66,0.13977687
2016-01-23,Baghpat,28.94,13.67,0.0,1.31,14.03,0.1396815
2016-01-24,Baghpat,28.94,12.2,0.0,1.52,10.48,0.13962047
2016-01-25,Baghpat,28.94,11.43,0.0,1.59,11.13,0.13957405
2016-01-26,Baghpat,28.94,15.35,0.0,0.85,10.09,0.13949776
2016-01-27,Baghpat,28.94,15.61,0.0,1.19,12.14,0.13941066
2016-01-28,Baghpat,28.94,16.0,0.0,2.08,12.12,0.13931973
2016-01-29,Baghpat,28.94,18.58,0.02,1.01,10.79,0.14099948
2016-01-30,Baghpat,28.94,19.74,0.14,1.09,12.73,0.14138477
2016-01-31,Baghpat,28.94,17.78,0.0,2.36,8.27,0.14124425
2016-02-01,Baghpat,28.94,15.0,0.0,2.09,14.25,0.14101727
2016-02-02,Baghpat,28.94,13.43,0.0,1.89,16.66,0.1407547
2016-02-03,Baghpat,28.94,14.03,0.0,2.69,16.7,0.14052327
2016-02-04,Baghpat,28.94,14.57,0.0,2.06,16.9,0.14029439
2016-02-05,Baghpat,28.94,15.41,0.0,1.65,16.27,0.14006805
2016-02-06,Baghpat,28.94,17.06,0.0,1.48,15.1,0.14038722
2016-02-07,Baghpat,28.94,15.76,2.56,1.65,9.67,0.21220398
2016-02-08,Baghpat,28.94,15.56,0.01,1.47,14.75,0.21596082
2016-02-09,Baghpat,28.94,16.27,0.0,1.72,15.8,0.20378368
2016-02-10,Baghpat,28.94,17.26,0.0,1.3,14.96,0.19337909
2016-02-11,Baghpat,28.94,16.69,0.0,2.24,15.12,0.1841933
2016-02-12,Baghpat,28.94,15.66,0.0,1.51,15.43,0.17645454
2016-02-13,Baghpat,28.94,16.81,0.0,1.34,13.17,0.1859525
2016-02-14,Baghpat,28.94,15.81,0.33,1.74,15.97,0.18173091
2016-02-15,Baghpat,28.94,14.73,0.0,1.63,13.43,0.17455737
2016-02-16,Baghpat,28.94,15.75,0.0,1.69,15.17,0.16836548
2016-02-17,Baghpat,28.94,18.86,0.07,1.6,13.18,0.16361491
2016-02-18,Baghpat,28.94,22.02,0.2,1.99,6.9,0.16185696
2016-02-19,Baghpat,28.94,23.43,0.02,1.25,12.07,0.15850003
2016-02-20,Baghpat,28.94,22.43,2.93,1.66,12.07,0.2430598
2016-02-21,Baghpat,28.94,20.04,0.0,3.64,19.39,0.23823738
2016-02-22,Baghpat,28.94,19.34,0.0,3.56,20.69,0.21755028
2016-02-23,Baghpat,28.94,19.09,0.0,2.1,20.64,0.20150757
2016-02-24,Baghpat,28.94,21.14,0.0,1.14,20.1,0.18903415
2016-02-25,Baghpat,28.94,21.67,0.0,0.99,19.73,0.17879295
2016-02-26,Baghpat,28.94,21.84,0.0,1.38,17.8,0.17046165
2016-02-27,Baghpat,28.94,21.66,0.0,1.02,17.15,0.16400401
2016-02-28,Baghpat,28.94,22.66,0.0,0.73,16.38,0.1590004
2016-02-29,Baghpat,28.94,22.83,0.0,0.9,16.64,0.15527153
2016-03-01,Baghpat,28.94,22.83,0.0,1.41,17.15,0.15244484
2016-03-02,Baghpat,28.94,24.37,0.0,1.36,17.61,0.15019035
2016-03-03,Baghpat,28.94,24.5,0.0,2.07,17.54,0.14825504
2016-03-04,Baghpat,28.94,25.03,0.0,2.05,18.26,0.14644115
2016-03-05,Baghpat,28.94,24.42,1.17,1.76,15.2,0.16945966
2016-03-06,Baghpat,28.94,24.63,0.39,1.84,15.56,0.21710078
2016-03-07,Baghpat,28.94,23.21,0.33,1.73,18.66,0.21697743
2016-03-08,Baghpat,28.94,23.07,0.0,2.19,17.92,0.19992065
2016-03-09,Baghpat,28.94,22.49,0.0,1.94,20.56,0.186107
2016-03-10,Baghpat,28.94,24.64,0.0,2.24,20.12,0.17500179
2016-03-11,Baghpat,28.94,26.4,3.29,1.81,15.41,0.17908986
2016-03-12,Baghpat,28.94,25.35,16.54,2.61,18.34,0.22385089
2016-03-13,Baghpat,28.94,22.54,0.78,2.18,20.21,0.33899498
2016-03-14,Baghpat,28.94,22.47,1.07,1.15,16.68,0.31517982
2016-03-15,Baghpat,28.94,20.72,0.0,2.11,20.01,0.2818648
2016-03-16,Baghpat,28.94,21.12,0.0,3.01,22.06,0.25078902
2016-03-17,Baghpat,28.94,23.13,0.75,1.63,17.61,0.23009491
2016-03-18,Baghpat,28.94,25.91,0.1,2.05,18.7,0.21397336
2016-03-19,Baghpat,28.94,27.07,0.65,0.85,17.58,0.20152219
2016-03-20,Baghpat,28.94,26.54,0.56,1.34,21.56,0.18848546
2016-03-21,Baghpat,28.94,23.59,0.01,4.29,23.33,0.17637062
2016-03-22,Baghpat,28.94,22.5,0.0,4.39,25.92,0.16734695
2016-03-23,Baghpat,28.94,23.43,0.0,2.62,25.05,0.16057523
2016-03-24,Baghpat,28.94,26.35,0.0,1.22,23.33,0.15567844
2016-03-25,Baghpat,28.94,27.29,0.0,0.95,22.08,0.15198517
2016-03-26,Baghpat,28.94,25.02,0.0,2.33,14.19,0.14955266
2016-03-27,Baghpat,28.94,24.82,0.01,1.97,22.11,0.14753468
2016-03-28,Baghpat,28.94,24.58,0.0,2.0,24.63,0.1456248
2016-03-29,Baghpat,28.94,26.06,0.0,2.16,23.4,0.14404042
2016-03-30,Baghpat,28.94,27.69,0.0,1.79,20.75,0.14274152
2016-03-31,Baghpat,28.94,29.18,0.0,1.53,23.06,0.14158249
2016-04-01,Baghpat,28.94,29.86,0.0,2.75,23.72,0.14054298
2016-04-02,Baghpat,28.94,31.58,0.0,1.99,22.38,0.1397012
2016-04-03,Baghpat,28.94,32.96,0.0,1.51,19.9,0.14173763
2016-04-04,Baghpat,28.94,30.97,0.0,1.72,21.35,0.14274788
2016-04-05,Baghpat,28.94,30.17,0.0,3.07,20.2,0.14140765
2016-04-06,Baghpat,28.94,29.55,0.14,2.13,21.66,0.14082019
2016-04-07,Baghpat,28.94,30.14,0.0,2.17,24.27,0.1406625
2016-04-08,Baghpat,28.94,28.43,0.15,1.6,25.69,0.14005661
2016-04-09,Baghpat,28.94,30.12,0.0,2.2,25.49,0.13919449
2016-04-10,Baghpat,28.94,30.26,0.0,2.75,19.13,0.13873546
2016-04-11,Baghpat,28.94,29.38,0.0,3.68,24.91,0.13848877
2016-04-12,Baghpat,28.94,28.99,0.0,4.16,26.88,0.1382529
2016-04-13,Baghpat,28.94,30.3,0.0,4.33,27.42,0.13802592
2016-04-14,Baghpat,28.94,31.61,0.0,3.38,26.35,0.13783963
2016-04-15,Baghpat,28.94,33.03,0.0,2.84,23.72,0.13769977
2016-04-16,Baghpat,28.94,34.0,0.0,2.73,24.65,0.13758342
2016-04-17,Baghpat,28.94,34.54,0.0,1.8,20.86,0.13749886
2016-04-18,Baghpat,28.94,34.18,0.01,2.25,22.58,0.13746007
2016-04-19,Baghpat,28.94,33.89,0.19,1.6,20.02,0.13801448
2016-04-20,Baghpat,28.94,33.9,0.0,3.61,24.93,0.13808186
2016-04-21,Baghpat,28.94,32.98,0.0,4.57,26.93,0.13782628
2016-04-22,Baghpat,28.94,33.98,0.0,2.53,24.94,0.13766797
2016-04-23,Baghpat,28.94,30.84,0.37,3.08,27.63,0.13757451
2016-04-24,Baghpat,28.94,30.35,0.0,2.81,28.15,0.1375103
2016-04-25,Baghpat,28.94,31.15,0.0,2.8,26.96,0.13744609
2016-04-26,Baghpat,28.94,32.29,0.0,1.77,23.73,0.13744545
2016-04-27,Baghpat,28.94,32.85,0.0,2.12,21.55,0.13747852
2016-04-28,Baghpat,28.94,32.95,0.0,2.97,24.9,0.13745308
2016-04-29,Baghpat,28.94,33.17,0.0,2.52,25.23,0.13742955
2016-04-30,Baghpat,28.94,32.56,0.0,2.13,25.72,0.13740857
2016-05-01,Baghpat,28.94,33.88,0.0,2.73,27.54,0.13736725
2016-05-02,Baghpat,28.94,35.44,0.0,2.15,26.42,0.13737614
2016-05-03,Baghpat,28.94,34.83,0.59,2.15,17.7,0.16265742
2016-05-04,Baghpat,28.94,33.55,6.05,2.66,20.31,0.18469684
2016-05-05,Baghpat,28.94,32.46,4.48,2.03,21.8,0.190382
2016-05-06,Baghpat,28.94,31.09,0.53,1.98,20.16,0.18900108
2016-05-07,Baghpat,28.94,31.63,0.01,1.75,22.41,0.17561086
2016-05-08,Baghpat,28.94,33.03,0.0,1.8,23.16,0.16527303
2016-05-09,Baghpat,28.94,34.46,0.02,2.1,19.7,0.15956497
2016-05-10,Baghpat,28.94,34.69,0.13,1.74,22.84,0.16421382
2016-05-11,Baghpat,28.94,34.15,2.6,1.48,24.03,0.16366513
2016-05-12,Baghpat,28.94,34.67,0.0,1.75,25.21,0.15822601
2016-05-13,Baghpat,28.94,36.17,0.03,1.67,25.38,0.15191524
2016-05-14,Baghpat,28.94,36.53,0.0,2.04,25.88,0.14683597
2016-05-15,Baghpat,28.94,36.75,0.0,2.56,25.6,0.14328702
2016-05-16,Baghpat,28.94,36.61,0.0,2.79,26.79,0.14098804
2016-05-17,Baghpat,28.94,36.95,0.0,3.07,28.58,0.13954163
2016-05-18,Baghpat,28.94,37.78,0.0,2.3,28.74,0.13850467
2016-05-19,Baghpat,28.94,38.49,0.0,2.06,27.56,0.14021365
2016-05-20,Baghpat,28.94,38.01,0.0,2.05,25.74,0.14086914
2016-05-21,Baghpat,28.94,38.51,2.25,1.99,25.8,0.14000638
2016-05-22,Baghpat,28.94,38.92,0.01,2.12,25.88,0.14130338
2016-05-23,Baghpat,28.94,37.32,3.34,1.7,19.52,0.17736626
2016-05-24,Baghpat,28.94,34.46,7.04,2.04,21.74,0.23286438
2016-05-25,Baghpat,28.94,33.88,0.0,2.42,21.63,0.23944347
2016-05-26,Baghpat,28.94,35.08,1.07,2.01,23.4,0.21826236
2016-05-27,Baghpat,28.94,37.39,0.0,4.02,23.71,0.19606145
2016-05-28,Baghpat,28.94,36.72,0.1,3.56,23.38,0.19535129
2016-05-29,Baghpat,28.94,34.05,15.53,1.84,22.03,0.2139117
2016-05-30,Baghpat,28.94,32.18,2.82,1.87,15.11,0.25917244
2016-05-31,Baghpat,28.94,33.65,0.0,2.37,23.35,0.22830518
2016-06-01,Baghpat,28.94,35.35,0.0,2.62,25.17,0.20034917
2016-06-02,Baghpat,28.94,36.33,0.0,3.72,25.41,0.17840195
2016-06-03,Baghpat,28.94,36.25,0.05,1.93,26.18,0.16375796
2016-06-04,Baghpat,28.94,37.28,0.2,1.4,25.81,0.15453339
2016-06-05,Baghpat,28.94,38.28,0.04,0.99,24.68,0.15086746
2016-06-06,Baghpat,28.94,37.19,2.13,1.62,21.98,0.14942932
2016-06-07,Baghpat,28.94,35.08,4.64,1.44,25.46,0.1531245
2016-06-08,Baghpat,28.94,36.79,0.09,1.55,25.22,0.16548347
2016-06-09,Baghpat,28.94,37.86,0.22,2.02,24.26,0.16698773
2016-06-10,Baghpat,28.94,38.95,0.11,2.23,24.15,0.1653239
2016-06-11,Baghpat,28.94,37.98,0.86,3.08,22.43,0.16646385
2016-06-12,Baghpat,28.94,37.87,0.01,3.34,23.31,0.16361491
2016-06-13,Baghpat,28.94,37.45,0.91,4.01,22.56,0.16296642
2016-06-14,Baghpat,28.94,35.78,0.67,3.8,19.0,0.2536888
2016-06-15,Baghpat,28.94,35.43,11.26,1.91,19.67,0.26213264
2016-06-16,Baghpat,28.94,33.54,12.4,1.76,23.53,0.24865596
2016-06-17,Baghpat,28.94,35.62,0.07,1.18,22.67,0.23534329
2016-06-18,Baghpat,28.94,36.02,0.09,1.46,23.07,0.3221639
2016-06-19,Baghpat,28.94,35.9,0.22,2.03,21.2,0.2666111
2016-06-20,Baghpat,28.94,36.3,1.42,1.72,12.25,0.237161
2016-06-21,Baghpat,28.94,35.3,1.46,2.38,19.02,0.2303772
2016-06-22,Baghpat,28.94,34.68,0.97,1.42,21.28,0.2327671
2016-06-23,Baghpat,28.94,35.65,0.06,2.19,18.16,0.2123553
2016-06-24,Baghpat,28.94,37.2,0.0,1.93,22.13,0.19970322
2016-06-25,Baghpat,28.94,36.89,0.63,1.15,21.24,0.18543942
2016-06-26,Baghpat,28.94,35.56,3.5,1.54,19.46,0.21203232
2016-06-27,Baghpat,28.94,35.18,6.59,1.48,17.27,0.24329121
2016-06-28,Baghpat,28.94,33.76,10.3,1.64,15.02,0.33737627
2016-06-29,Baghpat,28.94,35.44,1.48,1.45,24.19,0.31613985
2016-06-30,Baghpat,28.94,36.53,1.95,1.63,22.68,0.320254
2016-07-01,Baghpat,28.94,34.98,15.71,2.01,17.0,0.3515091
2016-07-02,Baghpat,28.94,32.93,12.6,1.8,10.5,0.3984642
2016-07-03,Baghpat,28.94,31.92,9.86,1.03,11.51,0.41878954
2016-07-04,Baghpat,28.94,30.2,22.06,0.76,15.88,0.389925
2016-07-05,Baghpat,28.94,34.07,0.26,2.02,20.26,0.36647734
2016-07-06,Baghpat,28.94,35.69,1.05,1.64,18.24,0.36135545
2016-07-07,Baghpat,28.94,34.93,0.69,1.59,20.33,0.34866905
2016-07-08,Baghpat,28.94,35.36,1.09,1.32,11.35,0.34691238
2016-07-09,Baghpat,28.94,34.44,2.49,1.17,19.62,0.3342794
2016-07-10,Baghpat,28.94,34.03,3.7,1.62,18.48,0.31613412
2016-07-11,Baghpat,28.94,33.65,1.01,2.25,14.43,0.3188559
2016-07-12,Baghpat,28.94,32.08,0.91,2.28,16.79,0.36948013
2016-07-13,Baghpat,28.94,32.21,3.46,1.6,18.85,0.36634254
2016-07-14,Baghpat,28.94,30.63,8.15,0.76,16.71,0.39461455
2016-07-15,Baghpat,28.94,31.84,7.55,1.55,14.14,0.4220861
2016-07-16,Baghpat,28.94,30.27,23.3,1.43,5.71,0.43247476
2016-07-17,Baghpat,28.94,28.13,88.19,1.37,7.98,0.42679024
2016-07-18,Baghpat,28.94,28.68,7.6,2.54,16.21,0.41444907
2016-07-19,Baghpat,28.94,29.78,0.03,3.14,23.52,0.39380202
2016-07-20,Baghpat,28.94,30.57,0.0,2.71,23.49,0.36724472
2016-07-21,Baghpat,28.94,30.91,4.63,2.32,22.51,0.34969202
2016-07-22,Baghpat,28.94,28.73,25.04,1.81,20.44,0.34778467
2016-07-23,Baghpat,28.94,29.58,4.06,1.81,19.21,0.35272026
2016-07-24,Baghpat,28.94,28.96,2.92,1.03,16.55,0.351689
2016-07-25,Baghpat,28.94,30.19,1.96,0.98,15.56,0.38694063
2016-07-26,Baghpat,28.94,29.1,1.94,1.87,13.63,0.3789285
2016-07-27,Baghpat,28.94,27.77,3.84,2.14,9.24,0.39986992
2016-07-28,Baghpat,28.94,27.72,21.11,0.52,15.09,0.4243978
2016-07-29,Baghpat,28.94,28.36,31.65,0.7,8.74,0.42319044
2016-07-30,Baghpat,28.94,27.45,16.22,0.95,11.8,0.41110864
2016-07-31,Baghpat,28.94,28.28,6.12,0.8,12.04,0.41346422
2016-08-01,Baghpat,28.94,28.13,8.38,2.07,13.72,0.4069214
2016-08-02,Baghpat,28.94,28.1,2.66,2.12,18.48,0.40844664
2016-08-03,Baghpat,28.94,29.13,0.86,1.41,24.55,0.38212267
2016-08-04,Baghpat,28.94,29.53,0.3,1.44,24.43,0.37661996
2016-08-05,Baghpat,28.94,30.13,8.27,0.8,24.13,0.37330055
2016-08-06,Baghpat,28.94,29.8,7.82,1.14,12.41,0.37437376
2016-08-07,Baghpat,28.94,29.39,1.94,1.25,23.49,0.36992964
2016-08-08,Baghpat,28.94,29.44,0.67,1.35,21.5,0.36336008
2016-08-09,Baghpat,28.94,28.76,4.5,1.67,16.71,0.3750426
2016-08-10,Baghpat,28.94,27.88,10.68,2.2,15.79,0.41374588
2016-08-11,Baghpat,28.94,27.9,11.69,1.7,10.19,0.42153677
2016-08-12,Baghpat,28.94,28.26,12.96,1.28,13.32,0.41381454
2016-08-13,Baghpat,28.94,28.78,3.6,1.35,13.96,0.42092833
2016-08-14,Baghpat,28.94,28.68,2.2,1.35,12.62,0.4154377
2016-08-15,Baghpat,28.94,29.05,0.93,2.3,21.01,0.40077972
2016-08-16,Baghpat,28.94,28.97,0.12,2.64,22.29,0.37962213
2016-08-17,Baghpat,28.94,28.43,6.28,1.7,12.35,0.36889204
2016-08-18,Baghpat,28.94,28.68,4.36,0.9,13.59,0.37447676
2016-08-19,Baghpat,28.94,29.46,0.33,1.17,18.75,0.36654535
2016-08-20,Baghpat,28.94,28.99,0.16,1.78,21.96,0.38201776
2016-08-21,Baghpat,28.94,28.66,0.03,1.56,22.86,0.36013985
2016-08-22,Baghpat,28.94,28.86,0.68,1.06,22.04,0.341156
2016-08-23,Baghpat,28.94,29.27,0.28,0.74,15.92,0.33397865
2016-08-24,Baghpat,28.94,27.79,3.52,2.39,13.19,0.38159242
2016-08-25,Baghpat,28.94,29.27,0.51,1.06,19.28,0.38108382
2016-08-26,Baghpat,28.94,29.44,1.16,0.93,17.49,0.37238947
2016-08-27,Baghpat,28.94,29.16,1.94,1.61,21.21,0.40014648
2016-08-28,Baghpat,28.94,28.54,0.08,1.11,18.63,0.38944688
2016-08-29,Baghpat,28.94,28.98,10.65,1.06,14.45,0.41515732
2016-08-30,Baghpat,28.94,28.57,9.41,0.79,14.28,0.42270342
2016-08-31,Baghpat,28.94,27.48,17.18,1.36,9.22,0.41434798
2016-09-01,Baghpat,28.94,27.94,23.17,1.09,10.01,0.41363397
2016-09-02,Baghpat,28.94,27.53,0.13,2.55,19.63,0.3979416
2016-09-03,Baghpat,28.94,27.02,0.0,2.59,23.13,0.37875938
2016-09-04,Baghpat,28.94,26.92,0.12,2.37,22.73,0.36266264
2016-09-05,Baghpat,28.94,27.3,0.89,2.36,21.61,0.3479004
2016-09-06,Baghpat,28.94,27.53,0.0,2.72,20.98,0.33359528
2016-09-07,Baghpat,28.94,27.48,0.0,2.54,21.23,0.32015166
2016-09-08,Baghpat,28.94,28.07,0.0,2.51,20.48,0.30798975
2016-09-09,Baghpat,28.94,28.34,0.11,2.62,21.57,0.29538727
2016-09-10,Baghpat,28.94,28.37,0.0,2.4,22.0,0.28162256
2016-09-11,Baghpat,28.94,28.52,0.18,2.2,21.93,0.26866975
2016-09-12,Baghpat,28.94,28.82,0.7,2.26,20.64,0.25791678
2016-09-13,Baghpat,28.94,29.04,0.03,1.37,18.39,0.24983723
2016-09-14,Baghpat,28.94,29.65,1.01,0.94,18.55,0.24321492
2016-09-15,Baghpat,28.94,29.36,0.21,1.37,19.91,0.23616219
2016-09-16,Baghpat,28.94,29.6,0.01,1.28,20.29,0.22806613
2016-09-17,Baghpat,28.94,30.08,0.01,0.93,19.48,0.22093582
2016-09-18,Baghpat,28.94,29.9,0.14,0.78,19.16,0.21493085
2016-09-19,Baghpat,28.94,30.11,0.31,1.04,19.86,0.20929082
2016-09-20,Baghpat,28.94,31.21,0.19,0.64,20.01,0.20246887
2016-09-21,Baghpat,28.94,30.91,7.54,1.03,18.09,0.19883473
2016-09-22,Baghpat,28.94,28.29,10.8,1.0,14.99,0.2277832
2016-09-23,Baghpat,28.94,29.11,0.24,0.74,19.12,0.21975708
2016-09-24,Baghpat,28.94,28.99,0.01,1.01,18.35,0.22112274
2016-09-25,Baghpat,28.94,29.27,0.01,0.9,18.7,0.22679774
2016-09-26,Baghpat,28.94,29.12,3.23,1.02,17.95,0.2189153
2016-09-27,Baghpat,28.94,28.58,0.64,1.1,17.39,0.21103477
2016-09-28,Baghpat,28.94,29.68,0.0,0.85,17.74,0.2022152
2016-09-29,Baghpat,28.94,29.61,0.0,0.8,16.48,0.19440715
2016-09-30,Baghpat,28.94,30.19,0.0,0.84,17.88,0.18783633
2016-10-01,Baghpat,28.94,30.64,0.0,0.85,18.35,0.18254535
2016-10-02,Baghpat,28.94,31.25,0.0,0.66,17.32,0.1859417
2016-10-03,Baghpat,28.94,30.64,0.01,1.08,16.81,0.24792607
2016-10-04,Baghpat,28.94,30.41,2.43,0.97,12.26,0.24359639
2016-10-05,Baghpat,28.94,28.87,0.21,1.24,8.85,0.2773997
2016-10-06,Baghpat,28.94,28.53,0.63,0.99,10.91,0.25920168
2016-10-07,Baghpat,28.94,28.45,0.08,1.91,15.46,0.24140549
2016-10-08,Baghpat,28.94,28.26,0.0,1.5,16.82,0.22511864
2016-10-09,Baghpat,28.94,27.87,0.01,1.23,18.25,0.21158536
2016-10-10,Baghpat,28.94,27.31,0.0,1.59,15.95,0.20027415
2016-10-11,Baghpat,28.94,26.32,0.0,2.2,19.36,0.1898117
2016-10-12,Baghpat,28.94,25.46,0.0,2.24,19.49,0.18064308
2016-10-13,Baghpat,28.94,25.24,0.0,2.49,20.18,0.17343266
2016-10-14,Baghpat,28.94,24.79,0.0,1.93,19.81,0.16757011
2016-10-15,Baghpat,28.94,24.9,0.0,1.85,18.6,0.16298549
2016-10-16,Baghpat,28.94,25.06,0.0,1.83,17.72,0.15926678
2016-10-17,Baghpat,28.94,25.21,0.0,1.8,17.66,0.15627988
2016-10-18,Baghpat,28.94,24.73,0.0,1.63,17.51,0.15387344
2016-10-19,Baghpat,28.94,24.89,0.0,1.56,17.87,0.15200488
2016-10-20,Baghpat,28.94,24.68,0.0,2.02,18.85,0.15033913
2016-10-21,Baghpat,28.94,24.74,0.0,1.98,18.61,0.14887619
2016-10-22,Baghpat,28.94,24.56,0.0,2.38,18.45,0.14760081
2016-10-23,Baghpat,28.94,23.71,0.0,2.61,16.73,0.14649646
2016-10-24,Baghpat,28.94,23.62,0.0,2.38,17.18,0.14551036
2016-10-25,Baghpat,28.94,23.89,0.0,2.1,17.49,0.14471753
2016-10-26,Baghpat,28.94,23.87,0.0,1.79,15.82,0.14405441
2016-10-27,Baghpat,28.94,22.86,0.0,2.05,15.57,0.14341418
2016-10-28,Baghpat,28.94,21.97,0.0,1.95,14.38,0.14281654
2016-10-29,Baghpat,28.94,23.85,0.0,0.92,13.68,0.14236386
2016-10-30,Baghpat,28.94,21.66,0.0,0.73,12.35,0.14199574
2016-10-31,Baghpat,28.94,21.69,0.0,1.0,12.36,0.14170647
2016-11-01,Baghpat,28.94,21.34,0.0,1.42,12.66,0.1414388
2016-11-02,Baghpat,28.94,21.55,0.0,1.19,12.79,0.14120166
2016-11-03,Baghpat,28.94,22.08,0.0,1.05,14.8,0.14098994
2016-11-04,Baghpat,28.94,21.52,0.0,1.62,14.11,0.1407922
2016-11-05,Baghpat,28.94,20.05,0.0,1.68,9.0,0.14061737
2016-11-06,Baghpat,28.94,20.22,0.0,1.67,10.22,0.1404438
2016-11-07,Baghpat,28.94,20.39,0.0,2.49,13.4,0.1402963
2016-11-08,Baghpat,28.94,19.53,0.0,2.79,13.49,0.14013226
2016-11-09,Baghpat,28.94,19.92,0.0,2.24,13.71,0.14001338
2016-11-10,Baghpat,28.94,20.49,0.0,1.24,14.7,0.13990211
2016-11-11,Baghpat,28.94,21.31,0.0,1.05,14.37,0.13982391
2016-11-12,Baghpat,28.94,21.9,0.0,1.01,13.81,0.13973172
2016-11-13,Baghpat,28.94,21.94,0.0,0.92,13.6,0.139637
2016-11-14,Baghpat,28.94,20.38,0.0,1.38,12.73,0.13955371
2016-11-15,Baghpat,28.94,19.33,0.0,1.62,12.05,0.13944562
2016-11-16,Baghpat,28.94,18.76,0.0,2.17,12.47,0.1393884
2016-11-17,Baghpat,28.94,18.66,0.0,2.95,13.53,0.13935153
2016-11-18,Baghpat,28.94,17.88,0.0,2.34,13.88,0.13931592
2016-11-19,Baghpat,28.94,19.23,0.0,1.56,13.77,0.13928604
2016-11-20,Baghpat,28.94,20.8,0.0,0.83,13.54,0.13925362
2016-11-21,Baghpat,28.94,20.32,0.0,1.44,14.5,0.13916524
2016-11-22,Baghpat,28.94,20.12,0.0,2.37,15.23,0.13912137
2016-11-23,Baghpat,28.94,19.86,0.0,2.19,15.02,0.13910739
2016-11-24,Baghpat,28.94,20.48,0.0,2.71,13.51,0.13909085
2016-11-25,Baghpat,28.94,21.79,0.0,4.1,14.62,0.13904126
2016-11-26,Baghpat,28.94,21.66,0.0,3.45,14.55,0.13896115
2016-11-27,Baghpat,28.94,21.13,0.0,3.38,14.79,0.13890584
2016-11-28,Baghpat,28.94,20.16,0.0,2.8,14.85,0.13885498
2016-11-29,Baghpat,28.94,19.99,0.0,1.08,13.09,0.13885434
2016-11-30,Baghpat,28.94,19.14,0.0,1.21,10.16,0.13875516
2016-12-01,Baghpat,28.94,19.24,0.0,1.09,8.79,0.13864453
2016-12-02,Baghpat,28.94,17.58,0.0,1.6,9.07,0.13859622
2016-12-03,Baghpat,28.94,17.26,0.0,1.76,11.77,0.13861148
2016-12-04,Baghpat,28.94,16.87,0.0,1.87,12.83,0.13863818
2016-12-05,Baghpat,28.94,16.87,0.0,2.03,12.78,0.13867252
2016-12-06,Baghpat,28.94,18.55,0.0,0.97,10.27,0.13867505
2016-12-07,Baghpat,28.94,18.78,0.0,1.12,8.57,0.13866551
2016-12-08,Baghpat,28.94,18.39,0.0,1.21,8.87,0.13866425
2016-12-09,Baghpat,28.94,18.49,0.0,0.76,9.94,0.13866298
2016-12-10,Baghpat,28.94,19.59,0.0,1.04,8.72,0.13863182
2016-12-11,Baghpat,28.94,19.36,0.0,1.31,11.41,0.13860829
2016-12-12,Baghpat,28.94,17.88,0.0,2.08,12.36,0.13862927
2016-12-13,Baghpat,28.94,18.04,0.0,2.25,11.25,0.1386102
2016-12-14,Baghpat,28.94,17.06,0.0,2.56,11.92,0.13853073
